"anio","ambito_geografico","sexo","edad","poblacion_residente_1_enero_personas","naturaleza","escenario","tipo_dato_ine","fuente"
"2071","Total Nacional","Total","63 años","775298","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","64 años","765492","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","65 años","750448","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","66 años","739506","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","67 años","723391","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","68 años","698731","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","69 años","683806","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","70 años","671444","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","71 años","648896","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","72 años","625733","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","73 años","617674","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","74 años","599493","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","75 años","585374","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","76 años","574109","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","77 años","568549","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","78 años","560644","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","79 años","539120","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","80 años","521921","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","81 años","504998","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","82 años","487532","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","83 años","467681","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","84 años","450650","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","85 años","434674","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","86 años","418807","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","87 años","399850","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","88 años","385316","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","89 años","365842","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","90 años","345420","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","91 años","318742","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","92 años","294873","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","93 años","262284","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","94 años","231676","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","95 años","196731","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","96 años","164601","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","97 años","133245","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","98 años","107736","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total","99 años","84639","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2071","Total Nacional","Total",,"225109","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","Todas las edades","26695585","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","0 años","206597","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","1 año","207157","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","2 años","207633","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","3 años","207968","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","4 años","208301","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","5 años","208695","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","6 años","209201","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","7 años","209837","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","8 años","210624","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","9 años","211568","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","10 años","212684","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","11 años","214026","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","12 años","215687","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","13 años","217784","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","14 años","220434","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","15 años","223757","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","16 años","227861","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","17 años","232781","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","18 años","238482","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","19 años","244870","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","20 años","251798","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","21 años","259097","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","22 años","266618","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","23 años","274230","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","24 años","281794","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","25 años","289171","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","26 años","296240","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","27 años","302882","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","28 años","308979","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","29 años","314459","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","30 años","319288","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","31 años","323456","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","32 años","326998","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","33 años","329978","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","34 años","331650","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","35 años","332927","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","36 años","333907","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","37 años","334681","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","38 años","335318","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","39 años","335840","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","40 años","336236","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","41 años","336477","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","42 años","336513","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","43 años","336295","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","44 años","335790","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","45 años","334998","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","46 años","333985","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","47 años","332897","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","48 años","333154","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","49 años","335587","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","50 años","339968","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","51 años","339844","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","52 años","347355","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","53 años","352379","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","54 años","361294","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","55 años","367619","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","56 años","370423","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","57 años","372451","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","58 años","368562","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","59 años","378194","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","60 años","381252","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","61 años","383306","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","62 años","384552","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","63 años","390892","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","64 años","378845","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","65 años","373057","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","66 años","363933","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","67 años","357837","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","68 años","347906","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","69 años","334993","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","70 años","325765","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","71 años","319217","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","72 años","305908","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","73 años","294151","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","74 años","287817","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","75 años","277241","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","76 años","269245","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","77 años","262109","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","78 años","257474","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","79 años","251192","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","80 años","239405","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","81 años","228579","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","82 años","218191","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","83 años","207755","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","84 años","196040","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","85 años","185257","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","86 años","175352","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","87 años","165196","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","88 años","153767","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","89 años","144096","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","90 años","132720","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","91 años","120700","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","92 años","106908","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","93 años","94745","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","94 años","80333","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","95 años","66842","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","96 años","53427","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","97 años","41571","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","98 años","31209","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres","99 años","23159","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Hombres",,"48364","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","Todas las edades","27867058","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","0 años","194877","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","1 año","195400","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","2 años","195860","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","3 años","196187","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","4 años","196500","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","5 años","196856","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","6 años","197299","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","7 años","197850","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","8 años","198534","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","9 años","199362","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","10 años","200350","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","11 años","201539","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","12 años","202995","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","13 años","204799","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","14 años","207037","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","15 años","209802","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","16 años","213216","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","17 años","217362","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","18 años","222271","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","19 años","227921","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","20 años","234233","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","21 años","241066","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","22 años","248261","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","23 años","255661","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","24 años","263101","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","25 años","270413","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","26 años","277467","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","27 años","284156","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","28 años","290377","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","29 años","296071","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","30 años","301221","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","31 años","305823","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","32 años","309911","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","33 años","313545","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2072","Total Nacional","Mujeres","34 años","316010","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
