Sexo;Distintos grupos de edad;Tipo de tasa;Periodo;Total
mujeres;de 16 a 19 años;tasas de actividad;1993TIII;26,83
mujeres;de 16 a 19 años;tasas de actividad;1993TII;25,13
mujeres;de 16 a 19 años;tasas de actividad;1993TI;25,28
mujeres;de 16 a 19 años;tasas de actividad;1992TIV;26,21
mujeres;de 16 a 19 años;tasas de actividad;1992TIII;27,56
mujeres;de 16 a 19 años;tasas de actividad;1992TII;26,02
mujeres;de 16 a 19 años;tasas de actividad;1992TI;27,05
mujeres;de 16 a 19 años;tasas de actividad;1991TIV;26,36
mujeres;de 16 a 19 años;tasas de actividad;1991TIII;28,25
mujeres;de 16 a 19 años;tasas de actividad;1991TII;27,21
mujeres;de 16 a 19 años;tasas de actividad;1991TI;28,18
mujeres;de 16 a 19 años;tasas de actividad;1990TIV;30,25
mujeres;de 16 a 19 años;tasas de actividad;1990TIII;31,71
mujeres;de 16 a 19 años;tasas de actividad;1990TII;31,35
mujeres;de 16 a 19 años;tasas de actividad;1990TI;31,18
mujeres;de 16 a 19 años;tasas de actividad;1989TIV;30,89
mujeres;de 16 a 19 años;tasas de actividad;1989TIII;32,90
mujeres;de 16 a 19 años;tasas de actividad;1989TII;32,81
mujeres;de 16 a 19 años;tasas de actividad;1989TI;34,15
mujeres;de 16 a 19 años;tasas de actividad;1988TIV;35,10
mujeres;de 16 a 19 años;tasas de actividad;1988TIII;37,33
mujeres;de 16 a 19 años;tasas de actividad;1988TII;36,33
mujeres;de 16 a 19 años;tasas de actividad;1988TI;36,74
mujeres;de 16 a 19 años;tasas de actividad;1987TIV;37,39
mujeres;de 16 a 19 años;tasas de actividad;1987TIII;37,85
mujeres;de 16 a 19 años;tasas de actividad;1987TII;37,03
mujeres;de 16 a 19 años;tasas de actividad;1987TI;32,75
mujeres;de 16 a 19 años;tasas de actividad;1986TIV;31,85
mujeres;de 16 a 19 años;tasas de actividad;1986TIII;30,86
mujeres;de 16 a 19 años;tasas de actividad;1986TII;30,58
mujeres;de 16 a 19 años;tasas de actividad;1986TI;31,36
mujeres;de 16 a 19 años;tasas de actividad;1985TIV;31,97
mujeres;de 16 a 19 años;tasas de actividad;1985TIII;32,26
mujeres;de 16 a 19 años;tasas de actividad;1985TII;31,93
mujeres;de 16 a 19 años;tasas de actividad;1985TI;33,40
mujeres;de 16 a 19 años;tasas de actividad;1984TIV;34,28
mujeres;de 16 a 19 años;tasas de actividad;1984TIII;34,87
mujeres;de 16 a 19 años;tasas de actividad;1984TII;33,39
mujeres;de 16 a 19 años;tasas de actividad;1984TI;34,73
mujeres;de 16 a 19 años;tasas de actividad;1983TIV;35,34
mujeres;de 16 a 19 años;tasas de actividad;1983TIII;35,91
mujeres;de 16 a 19 años;tasas de actividad;1983TII;34,90
mujeres;de 16 a 19 años;tasas de actividad;1983TI;35,63
mujeres;de 16 a 19 años;tasas de actividad;1982TIV;37,13
mujeres;de 16 a 19 años;tasas de actividad;1982TIII;37,22
mujeres;de 16 a 19 años;tasas de actividad;1982TII;36,27
mujeres;de 16 a 19 años;tasas de actividad;1982TI;36,96
mujeres;de 16 a 19 años;tasas de actividad;1981TIV;38,35
mujeres;de 16 a 19 años;tasas de actividad;1981TIII;39,02
mujeres;de 16 a 19 años;tasas de actividad;1981TII;38,26
mujeres;de 16 a 19 años;tasas de actividad;1981TI;39,15
mujeres;de 16 a 19 años;tasas de actividad;1980TIV;39,97
mujeres;de 16 a 19 años;tasas de actividad;1980TIII;39,80
mujeres;de 16 a 19 años;tasas de actividad;1980TII;40,85
mujeres;de 16 a 19 años;tasas de actividad;1980TI;42,30
mujeres;de 16 a 19 años;tasas de actividad;1979TIV;42,77
mujeres;de 16 a 19 años;tasas de actividad;1979TIII;43,54
mujeres;de 16 a 19 años;tasas de actividad;1979TII;42,76
mujeres;de 16 a 19 años;tasas de actividad;1979TI;44,54
mujeres;de 16 a 19 años;tasas de actividad;1978TIV;45,30
mujeres;de 16 a 19 años;tasas de actividad;1978TIII;45,84
mujeres;de 16 a 19 años;tasas de actividad;1978TII;44,69
mujeres;de 16 a 19 años;tasas de actividad;1978TI;46,20
mujeres;de 16 a 19 años;tasas de actividad;1977TIV;46,76
mujeres;de 16 a 19 años;tasas de actividad;1977TIII;47,90
mujeres;de 16 a 19 años;tasas de actividad;1977TII;46,36
mujeres;de 16 a 19 años;tasas de actividad;1977TI;47,53
mujeres;de 16 a 19 años;tasas de actividad;1976TIV;48,57
mujeres;de 16 a 19 años;tasas de actividad;1976TIII;48,23
mujeres;de 16 a 19 años;tasas de paro;1995TIV;55,85
mujeres;de 16 a 19 años;tasas de paro;1995TIII;56,97
mujeres;de 16 a 19 años;tasas de paro;1995TII;55,42
mujeres;de 16 a 19 años;tasas de paro;1995TI;57,42
mujeres;de 16 a 19 años;tasas de paro;1994TIV;58,15
mujeres;de 16 a 19 años;tasas de paro;1994TIII;57,64
mujeres;de 16 a 19 años;tasas de paro;1994TII;58,14
mujeres;de 16 a 19 años;tasas de paro;1994TI;58,80
mujeres;de 16 a 19 años;tasas de paro;1993TIV;55,88
mujeres;de 16 a 19 años;tasas de paro;1993TIII;54,51
mujeres;de 16 a 19 años;tasas de paro;1993TII;54,14
mujeres;de 16 a 19 años;tasas de paro;1993TI;51,97
mujeres;de 16 a 19 años;tasas de paro;1992TIV;48,52
mujeres;de 16 a 19 años;tasas de paro;1992TIII;45,98
mujeres;de 16 a 19 años;tasas de paro;1992TII;42,96
mujeres;de 16 a 19 años;tasas de paro;1992TI;43,80
mujeres;de 16 a 19 años;tasas de paro;1991TIV;40,88
mujeres;de 16 a 19 años;tasas de paro;1991TIII;40,50
mujeres;de 16 a 19 años;tasas de paro;1991TII;40,31
mujeres;de 16 a 19 años;tasas de paro;1991TI;40,46
mujeres;de 16 a 19 años;tasas de paro;1990TIV;41,50
mujeres;de 16 a 19 años;tasas de paro;1990TIII;42,53
mujeres;de 16 a 19 años;tasas de paro;1990TII;42,56
mujeres;de 16 a 19 años;tasas de paro;1990TI;45,12
mujeres;de 16 a 19 años;tasas de paro;1989TIV;43,70
mujeres;de 16 a 19 años;tasas de paro;1989TIII;44,76
mujeres;de 16 a 19 años;tasas de paro;1989TII;45,12
mujeres;de 16 a 19 años;tasas de paro;1989TI;48,29
mujeres;de 16 a 19 años;tasas de paro;1988TIV;49,99
mujeres;de 16 a 19 años;tasas de paro;1988TIII;51,27
mujeres;de 16 a 19 años;tasas de paro;1988TII;53,07
mujeres;de 16 a 19 años;tasas de paro;1988TI;55,29
mujeres;de 16 a 19 años;tasas de paro;1987TIV;54,47
mujeres;de 16 a 19 años;tasas de paro;1987TIII;52,23
mujeres;de 16 a 19 años;tasas de paro;1987TII;54,53
mujeres;de 16 a 19 años;tasas de paro;1987TI;54,46
mujeres;de 16 a 19 años;tasas de paro;1986TIV;56,76
mujeres;de 16 a 19 años;tasas de paro;1986TIII;56,18
mujeres;de 16 a 19 años;tasas de paro;1986TII;55,48
mujeres;de 16 a 19 años;tasas de paro;1986TI;57,62
mujeres;de 16 a 19 años;tasas de paro;1985TIV;58,24
mujeres;de 16 a 19 años;tasas de paro;1985TIII;56,61
mujeres;de 16 a 19 años;tasas de paro;1985TII;58,02
mujeres;de 16 a 19 años;tasas de paro;1985TI;59,15
mujeres;de 16 a 19 años;tasas de paro;1984TIV;59,08
mujeres;de 16 a 19 años;tasas de paro;1984TIII;57,00
mujeres;de 16 a 19 años;tasas de paro;1984TII;56,23
mujeres;de 16 a 19 años;tasas de paro;1984TI;53,84
mujeres;de 16 a 19 años;tasas de paro;1983TIV;52,64
mujeres;de 16 a 19 años;tasas de paro;1983TIII;52,17
mujeres;de 16 a 19 años;tasas de paro;1983TII;51,65
mujeres;de 16 a 19 años;tasas de paro;1983TI;52,83
mujeres;de 16 a 19 años;tasas de paro;1982TIV;51,64
mujeres;de 16 a 19 años;tasas de paro;1982TIII;49,21
mujeres;de 16 a 19 años;tasas de paro;1982TII;47,28
mujeres;de 16 a 19 años;tasas de paro;1982TI;46,00
mujeres;de 16 a 19 años;tasas de paro;1981TIV;47,57
mujeres;de 16 a 19 años;tasas de paro;1981TIII;45,79
mujeres;de 16 a 19 años;tasas de paro;1981TII;43,43
mujeres;de 16 a 19 años;tasas de paro;1981TI;41,32
mujeres;de 16 a 19 años;tasas de paro;1980TIV;40,93
mujeres;de 16 a 19 años;tasas de paro;1980TIII;38,49
mujeres;de 16 a 19 años;tasas de paro;1980TII;35,76
mujeres;de 16 a 19 años;tasas de paro;1980TI;33,18
mujeres;de 16 a 19 años;tasas de paro;1979TIV;29,72
mujeres;de 16 a 19 años;tasas de paro;1979TIII;28,49
mujeres;de 16 a 19 años;tasas de paro;1979TII;25,26
mujeres;de 16 a 19 años;tasas de paro;1979TI;26,47
mujeres;de 16 a 19 años;tasas de paro;1978TIV;26,06
mujeres;de 16 a 19 años;tasas de paro;1978TIII;24,32
mujeres;de 16 a 19 años;tasas de paro;1978TII;22,05
mujeres;de 16 a 19 años;tasas de paro;1978TI;21,35
mujeres;de 16 a 19 años;tasas de paro;1977TIV;18,42
mujeres;de 16 a 19 años;tasas de paro;1977TIII;17,23
mujeres;de 16 a 19 años;tasas de paro;1977TII;14,22
mujeres;de 16 a 19 años;tasas de paro;1977TI;14,61
mujeres;de 16 a 19 años;tasas de paro;1976TIV;15,17
mujeres;de 16 a 19 años;tasas de paro;1976TIII;13,56
mujeres;de 16 a 19 años;tasas de empleo;1995TIV;9,61
mujeres;de 16 a 19 años;tasas de empleo;1995TIII;10,40
mujeres;de 16 a 19 años;tasas de empleo;1995TII;10,27
mujeres;de 16 a 19 años;tasas de empleo;1995TI;10,16
mujeres;de 16 a 19 años;tasas de empleo;1994TIV;10,05
mujeres;de 16 a 19 años;tasas de empleo;1994TIII;10,81
mujeres;de 16 a 19 años;tasas de empleo;1994TII;10,30
mujeres;de 16 a 19 años;tasas de empleo;1994TI;10,26
mujeres;de 16 a 19 años;tasas de empleo;1993TIV;11,40
mujeres;de 16 a 19 años;tasas de empleo;1993TIII;12,20
mujeres;de 16 a 19 años;tasas de empleo;1993TII;11,52
mujeres;de 16 a 19 años;tasas de empleo;1993TI;12,14
mujeres;de 16 a 19 años;tasas de empleo;1992TIV;13,49
mujeres;de 16 a 19 años;tasas de empleo;1992TIII;14,89
mujeres;de 16 a 19 años;tasas de empleo;1992TII;14,84
mujeres;de 16 a 19 años;tasas de empleo;1992TI;15,20
mujeres;de 16 a 19 años;tasas de empleo;1991TIV;15,59
mujeres;de 16 a 19 años;tasas de empleo;1991TIII;16,81
mujeres;de 16 a 19 años;tasas de empleo;1991TII;16,24
mujeres;de 16 a 19 años;tasas de empleo;1991TI;16,78
mujeres;de 16 a 19 años;tasas de empleo;1990TIV;17,70
mujeres;de 16 a 19 años;tasas de empleo;1990TIII;18,22
mujeres;de 16 a 19 años;tasas de empleo;1990TII;18,01
mujeres;de 16 a 19 años;tasas de empleo;1990TI;17,11
mujeres;de 16 a 19 años;tasas de empleo;1989TIV;17,39
mujeres;de 16 a 19 años;tasas de empleo;1989TIII;18,17
mujeres;de 16 a 19 años;tasas de empleo;1989TII;18,00
mujeres;de 16 a 19 años;tasas de empleo;1989TI;17,66
mujeres;de 16 a 19 años;tasas de empleo;1988TIV;17,55
mujeres;de 16 a 19 años;tasas de empleo;1988TIII;18,19
mujeres;de 16 a 19 años;tasas de empleo;1988TII;17,05
mujeres;de 16 a 19 años;tasas de empleo;1988TI;16,43
mujeres;de 16 a 19 años;tasas de empleo;1987TIV;17,02
mujeres;de 16 a 19 años;tasas de empleo;1987TIII;18,08
mujeres;de 16 a 19 años;tasas de empleo;1987TII;16,84
mujeres;de 16 a 19 años;tasas de empleo;1987TI;14,92
mujeres;de 16 a 19 años;tasas de empleo;1986TIV;13,77
mujeres;de 16 a 19 años;tasas de empleo;1986TIII;13,52
mujeres;de 16 a 19 años;tasas de empleo;1986TII;13,61
mujeres;de 16 a 19 años;tasas de empleo;1986TI;13,29
mujeres;de 16 a 19 años;tasas de empleo;1985TIV;13,35
mujeres;de 16 a 19 años;tasas de empleo;1985TIII;14,00
mujeres;de 16 a 19 años;tasas de empleo;1985TII;13,40
mujeres;de 16 a 19 años;tasas de empleo;1985TI;13,64
mujeres;de 16 a 19 años;tasas de empleo;1984TIV;14,03
mujeres;de 16 a 19 años;tasas de empleo;1984TIII;14,99
mujeres;de 16 a 19 años;tasas de empleo;1984TII;14,62
mujeres;de 16 a 19 años;tasas de empleo;1984TI;16,03
mujeres;de 16 a 19 años;tasas de empleo;1983TIV;16,74
mujeres;de 16 a 19 años;tasas de empleo;1983TIII;17,18
mujeres;de 16 a 19 años;tasas de empleo;1983TII;16,87
mujeres;de 16 a 19 años;tasas de empleo;1983TI;16,81
mujeres;de 16 a 19 años;tasas de empleo;1982TIV;17,96
mujeres;de 16 a 19 años;tasas de empleo;1982TIII;18,90
mujeres;de 16 a 19 años;tasas de empleo;1982TII;19,12
mujeres;de 16 a 19 años;tasas de empleo;1982TI;19,96
mujeres;de 16 a 19 años;tasas de empleo;1981TIV;20,10
mujeres;de 16 a 19 años;tasas de empleo;1981TIII;21,16
mujeres;de 16 a 19 años;tasas de empleo;1981TII;21,64
mujeres;de 16 a 19 años;tasas de empleo;1981TI;22,98
mujeres;de 16 a 19 años;tasas de empleo;1980TIV;23,61
mujeres;de 16 a 19 años;tasas de empleo;1980TIII;24,48
mujeres;de 16 a 19 años;tasas de empleo;1980TII;26,24
mujeres;de 16 a 19 años;tasas de empleo;1980TI;28,26
mujeres;de 16 a 19 años;tasas de empleo;1979TIV;30,05
mujeres;de 16 a 19 años;tasas de empleo;1979TIII;31,14
mujeres;de 16 a 19 años;tasas de empleo;1979TII;31,96
mujeres;de 16 a 19 años;tasas de empleo;1979TI;32,75
mujeres;de 16 a 19 años;tasas de empleo;1978TIV;33,50
mujeres;de 16 a 19 años;tasas de empleo;1978TIII;34,69
mujeres;de 16 a 19 años;tasas de empleo;1978TII;34,84
mujeres;de 16 a 19 años;tasas de empleo;1978TI;36,33
mujeres;de 16 a 19 años;tasas de empleo;1977TIV;38,15
mujeres;de 16 a 19 años;tasas de empleo;1977TIII;39,65
mujeres;de 16 a 19 años;tasas de empleo;1977TII;39,77
mujeres;de 16 a 19 años;tasas de empleo;1977TI;40,59
mujeres;de 16 a 19 años;tasas de empleo;1976TIV;41,20
mujeres;de 16 a 19 años;tasas de empleo;1976TIII;41,69
mujeres;de 20 a 24 años;tasas de actividad;1995TIV;57,95
mujeres;de 20 a 24 años;tasas de actividad;1995TIII;58,69
mujeres;de 20 a 24 años;tasas de actividad;1995TII;57,80
mujeres;de 20 a 24 años;tasas de actividad;1995TI;58,07
mujeres;de 20 a 24 años;tasas de actividad;1994TIV;58,86
mujeres;de 20 a 24 años;tasas de actividad;1994TIII;58,88
mujeres;de 20 a 24 años;tasas de actividad;1994TII;58,47
mujeres;de 20 a 24 años;tasas de actividad;1994TI;58,25
mujeres;de 20 a 24 años;tasas de actividad;1993TIV;58,24
mujeres;de 20 a 24 años;tasas de actividad;1993TIII;58,37
mujeres;de 20 a 24 años;tasas de actividad;1993TII;56,52
mujeres;de 20 a 24 años;tasas de actividad;1993TI;57,01
mujeres;de 20 a 24 años;tasas de actividad;1992TIV;58,31
mujeres;de 20 a 24 años;tasas de actividad;1992TIII;58,40
mujeres;de 20 a 24 años;tasas de actividad;1992TII;58,63
mujeres;de 20 a 24 años;tasas de actividad;1992TI;58,96
mujeres;de 20 a 24 años;tasas de actividad;1991TIV;60,83
mujeres;de 20 a 24 años;tasas de actividad;1991TIII;61,42
mujeres;de 20 a 24 años;tasas de actividad;1991TII;59,71
mujeres;de 20 a 24 años;tasas de actividad;1991TI;59,96
mujeres;de 20 a 24 años;tasas de actividad;1990TIV;61,20
mujeres;de 20 a 24 años;tasas de actividad;1990TIII;61,27
mujeres;de 20 a 24 años;tasas de actividad;1990TII;61,30
mujeres;de 20 a 24 años;tasas de actividad;1990TI;60,98
mujeres;de 20 a 24 años;tasas de actividad;1989TIV;61,86
mujeres;de 20 a 24 años;tasas de actividad;1989TIII;61,96
mujeres;de 20 a 24 años;tasas de actividad;1989TII;61,44
mujeres;de 20 a 24 años;tasas de actividad;1989TI;62,64
mujeres;de 20 a 24 años;tasas de actividad;1988TIV;62,92
mujeres;de 20 a 24 años;tasas de actividad;1988TIII;64,09
mujeres;de 20 a 24 años;tasas de actividad;1988TII;61,78
mujeres;de 20 a 24 años;tasas de actividad;1988TI;61,55
mujeres;de 20 a 24 años;tasas de actividad;1987TIV;61,17
mujeres;de 20 a 24 años;tasas de actividad;1987TIII;61,37
mujeres;de 20 a 24 años;tasas de actividad;1987TII;59,35
mujeres;de 20 a 24 años;tasas de actividad;1987TI;56,46
mujeres;de 20 a 24 años;tasas de actividad;1986TIV;55,48
mujeres;de 20 a 24 años;tasas de actividad;1986TIII;55,16
mujeres;de 20 a 24 años;tasas de actividad;1986TII;53,83
mujeres;de 20 a 24 años;tasas de actividad;1986TI;53,95
mujeres;de 20 a 24 años;tasas de actividad;1985TIV;54,53
mujeres;de 20 a 24 años;tasas de actividad;1985TIII;53,59
mujeres;de 20 a 24 años;tasas de actividad;1985TII;53,58
mujeres;de 20 a 24 años;tasas de actividad;1985TI;54,63
mujeres;de 20 a 24 años;tasas de actividad;1984TIV;55,56
mujeres;de 20 a 24 años;tasas de actividad;1984TIII;54,48
mujeres;de 20 a 24 años;tasas de actividad;1984TII;54,38
mujeres;de 20 a 24 años;tasas de actividad;1984TI;55,78
mujeres;de 20 a 24 años;tasas de actividad;1983TIV;55,59
mujeres;de 20 a 24 años;tasas de actividad;1983TIII;55,51
mujeres;de 20 a 24 años;tasas de actividad;1983TII;54,11
mujeres;de 20 a 24 años;tasas de actividad;1983TI;55,07
mujeres;de 20 a 24 años;tasas de actividad;1982TIV;55,43
mujeres;de 20 a 24 años;tasas de actividad;1982TIII;55,01
mujeres;de 20 a 24 años;tasas de actividad;1982TII;53,66
mujeres;de 20 a 24 años;tasas de actividad;1982TI;53,79
mujeres;de 20 a 24 años;tasas de actividad;1981TIV;54,59
mujeres;de 20 a 24 años;tasas de actividad;1981TIII;53,94
mujeres;de 20 a 24 años;tasas de actividad;1981TII;54,08
mujeres;de 20 a 24 años;tasas de actividad;1981TI;53,78
mujeres;de 20 a 24 años;tasas de actividad;1980TIV;54,71
mujeres;de 20 a 24 años;tasas de actividad;1980TIII;54,58
mujeres;de 20 a 24 años;tasas de actividad;1980TII;53,25
mujeres;de 20 a 24 años;tasas de actividad;1980TI;53,89
mujeres;de 20 a 24 años;tasas de actividad;1979TIV;54,72
mujeres;de 20 a 24 años;tasas de actividad;1979TIII;55,21
mujeres;de 20 a 24 años;tasas de actividad;1979TII;53,87
mujeres;de 20 a 24 años;tasas de actividad;1979TI;53,76
mujeres;de 20 a 24 años;tasas de actividad;1978TIV;53,88
mujeres;de 20 a 24 años;tasas de actividad;1978TIII;54,40
mujeres;de 20 a 24 años;tasas de actividad;1978TII;53,62
mujeres;de 20 a 24 años;tasas de actividad;1978TI;53,67
mujeres;de 20 a 24 años;tasas de actividad;1977TIV;54,02
mujeres;de 20 a 24 años;tasas de actividad;1977TIII;53,42
mujeres;de 20 a 24 años;tasas de actividad;1977TII;52,54
mujeres;de 20 a 24 años;tasas de actividad;1977TI;53,52
mujeres;de 20 a 24 años;tasas de actividad;1976TIV;53,49
mujeres;de 20 a 24 años;tasas de actividad;1976TIII;53,62
mujeres;de 20 a 24 años;tasas de paro;1995TIV;47,36
mujeres;de 20 a 24 años;tasas de paro;1995TIII;46,91
mujeres;de 20 a 24 años;tasas de paro;1995TII;46,10
mujeres;de 20 a 24 años;tasas de paro;1995TI;47,73
mujeres;de 20 a 24 años;tasas de paro;1994TIV;48,27
mujeres;de 20 a 24 años;tasas de paro;1994TIII;47,59
mujeres;de 20 a 24 años;tasas de paro;1994TII;46,75
mujeres;de 20 a 24 años;tasas de paro;1994TI;46,89
mujeres;de 20 a 24 años;tasas de paro;1993TIV;45,65
mujeres;de 20 a 24 años;tasas de paro;1993TIII;46,35
mujeres;de 20 a 24 años;tasas de paro;1993TII;43,73
mujeres;de 20 a 24 años;tasas de paro;1993TI;43,77
mujeres;de 20 a 24 años;tasas de paro;1992TIV;41,65
mujeres;de 20 a 24 años;tasas de paro;1992TIII;37,51
mujeres;de 20 a 24 años;tasas de paro;1992TII;38,46
mujeres;de 20 a 24 años;tasas de paro;1992TI;37,18
mujeres;de 20 a 24 años;tasas de paro;1991TIV;38,12
mujeres;de 20 a 24 años;tasas de paro;1991TIII;36,72
mujeres;de 20 a 24 años;tasas de paro;1991TII;35,93
mujeres;de 20 a 24 años;tasas de paro;1991TI;36,87
mujeres;de 20 a 24 años;tasas de paro;1990TIV;38,15
mujeres;de 20 a 24 años;tasas de paro;1990TIII;38,31
mujeres;de 20 a 24 años;tasas de paro;1990TII;37,65
mujeres;de 20 a 24 años;tasas de paro;1990TI;39,50
mujeres;de 20 a 24 años;tasas de paro;1989TIV;39,27
mujeres;de 20 a 24 años;tasas de paro;1989TIII;39,73
mujeres;de 20 a 24 años;tasas de paro;1989TII;41,34
mujeres;de 20 a 24 años;tasas de paro;1989TI;44,31
mujeres;de 20 a 24 años;tasas de paro;1988TIV;44,38
mujeres;de 20 a 24 años;tasas de paro;1988TIII;44,11
mujeres;de 20 a 24 años;tasas de paro;1988TII;45,84
mujeres;de 20 a 24 años;tasas de paro;1988TI;47,01
mujeres;de 20 a 24 años;tasas de paro;1987TIV;46,76
mujeres;de 20 a 24 años;tasas de paro;1987TIII;45,86
mujeres;de 20 a 24 años;tasas de paro;1987TII;46,56
mujeres;de 20 a 24 años;tasas de paro;1987TI;47,75
mujeres;de 20 a 24 años;tasas de paro;1986TIV;46,99
mujeres;de 20 a 24 años;tasas de paro;1986TIII;45,91
mujeres;de 20 a 24 años;tasas de paro;1986TII;46,44
mujeres;de 20 a 24 años;tasas de paro;1986TI;46,84
mujeres;de 20 a 24 años;tasas de paro;1985TIV;47,80
mujeres;de 20 a 24 años;tasas de paro;1985TIII;48,18
mujeres;de 20 a 24 años;tasas de paro;1985TII;46,15
mujeres;de 20 a 24 años;tasas de paro;1985TI;45,71
mujeres;de 20 a 24 años;tasas de paro;1984TIV;45,99
mujeres;de 20 a 24 años;tasas de paro;1984TIII;43,88
mujeres;de 20 a 24 años;tasas de paro;1984TII;41,87
mujeres;de 20 a 24 años;tasas de paro;1984TI;41,85
mujeres;de 20 a 24 años;tasas de paro;1983TIV;39,56
mujeres;de 20 a 24 años;tasas de paro;1983TIII;39,28
mujeres;de 20 a 24 años;tasas de paro;1983TII;37,46
mujeres;de 20 a 24 años;tasas de paro;1983TI;37,08
mujeres;de 20 a 24 años;tasas de paro;1982TIV;36,04
mujeres;de 20 a 24 años;tasas de paro;1982TIII;34,30
mujeres;de 20 a 24 años;tasas de paro;1982TII;32,28
mujeres;de 20 a 24 años;tasas de paro;1982TI;31,15
mujeres;de 20 a 24 años;tasas de paro;1981TIV;31,92
mujeres;de 20 a 24 años;tasas de paro;1981TIII;29,05
mujeres;de 20 a 24 años;tasas de paro;1981TII;27,49
mujeres;de 20 a 24 años;tasas de paro;1981TI;28,27
mujeres;de 20 a 24 años;tasas de paro;1980TIV;26,65
mujeres;de 20 a 24 años;tasas de paro;1980TIII;24,70
mujeres;de 20 a 24 años;tasas de paro;1980TII;21,07
mujeres;de 20 a 24 años;tasas de paro;1980TI;20,67
mujeres;de 20 a 24 años;tasas de paro;1979TIV;19,50
mujeres;de 20 a 24 años;tasas de paro;1979TIII;17,65
mujeres;de 20 a 24 años;tasas de paro;1979TII;16,06
mujeres;de 20 a 24 años;tasas de paro;1979TI;15,82
mujeres;de 20 a 24 años;tasas de paro;1978TIV;15,90
mujeres;de 20 a 24 años;tasas de paro;1978TIII;14,17
mujeres;de 20 a 24 años;tasas de paro;1978TII;11,55
mujeres;de 20 a 24 años;tasas de paro;1978TI;11,95
mujeres;de 20 a 24 años;tasas de paro;1977TIV;10,56
mujeres;de 20 a 24 años;tasas de paro;1977TIII;10,60
mujeres;de 20 a 24 años;tasas de paro;1977TII;8,67
mujeres;de 20 a 24 años;tasas de paro;1977TI;8,27
mujeres;de 20 a 24 años;tasas de paro;1976TIV;7,36
mujeres;de 20 a 24 años;tasas de paro;1976TIII;7,64
mujeres;de 20 a 24 años;tasas de empleo;1995TIV;30,51
mujeres;de 20 a 24 años;tasas de empleo;1995TIII;31,16
mujeres;de 20 a 24 años;tasas de empleo;1995TII;31,15
mujeres;de 20 a 24 años;tasas de empleo;1995TI;30,35
mujeres;de 20 a 24 años;tasas de empleo;1994TIV;30,45
mujeres;de 20 a 24 años;tasas de empleo;1994TIII;30,85
mujeres;de 20 a 24 años;tasas de empleo;1994TII;31,13
mujeres;de 20 a 24 años;tasas de empleo;1994TI;30,93
mujeres;de 20 a 24 años;tasas de empleo;1993TIV;31,65
mujeres;de 20 a 24 años;tasas de empleo;1993TIII;31,32
mujeres;de 20 a 24 años;tasas de empleo;1993TII;31,80
mujeres;de 20 a 24 años;tasas de empleo;1993TI;32,06
mujeres;de 20 a 24 años;tasas de empleo;1992TIV;34,02
mujeres;de 20 a 24 años;tasas de empleo;1992TIII;36,50
mujeres;de 20 a 24 años;tasas de empleo;1992TII;36,08
mujeres;de 20 a 24 años;tasas de empleo;1992TI;37,04
mujeres;de 20 a 24 años;tasas de empleo;1991TIV;37,64
mujeres;de 20 a 24 años;tasas de empleo;1991TIII;38,87
mujeres;de 20 a 24 años;tasas de empleo;1991TII;38,26
mujeres;de 20 a 24 años;tasas de empleo;1991TI;37,85
mujeres;de 20 a 24 años;tasas de empleo;1990TIV;37,86
mujeres;de 20 a 24 años;tasas de empleo;1990TIII;37,79
mujeres;de 20 a 24 años;tasas de empleo;1990TII;38,22
mujeres;de 20 a 24 años;tasas de empleo;1990TI;36,90
mujeres;de 20 a 24 años;tasas de empleo;1989TIV;37,57
mujeres;de 20 a 24 años;tasas de empleo;1989TIII;37,34
mujeres;de 20 a 24 años;tasas de empleo;1989TII;36,04
mujeres;de 20 a 24 años;tasas de empleo;1989TI;34,89
mujeres;de 20 a 24 años;tasas de empleo;1988TIV;34,99
mujeres;de 20 a 24 años;tasas de empleo;1988TIII;35,82
mujeres;de 20 a 24 años;tasas de empleo;1988TII;33,46
mujeres;de 20 a 24 años;tasas de empleo;1988TI;32,61
mujeres;de 20 a 24 años;tasas de empleo;1987TIV;32,57
mujeres;de 20 a 24 años;tasas de empleo;1987TIII;33,23
mujeres;de 20 a 24 años;tasas de empleo;1987TII;31,71
mujeres;de 20 a 24 años;tasas de empleo;1987TI;29,50
mujeres;de 20 a 24 años;tasas de empleo;1986TIV;29,41
mujeres;de 20 a 24 años;tasas de empleo;1986TIII;29,84
mujeres;de 20 a 24 años;tasas de empleo;1986TII;28,83
mujeres;de 20 a 24 años;tasas de empleo;1986TI;28,68
mujeres;de 20 a 24 años;tasas de empleo;1985TIV;28,46
mujeres;de 20 a 24 años;tasas de empleo;1985TIII;27,77
mujeres;de 20 a 24 años;tasas de empleo;1985TII;28,85
mujeres;de 20 a 24 años;tasas de empleo;1985TI;29,66
mujeres;de 20 a 24 años;tasas de empleo;1984TIV;30,01
mujeres;de 20 a 24 años;tasas de empleo;1984TIII;30,57
mujeres;de 20 a 24 años;tasas de empleo;1984TII;31,61
mujeres;de 20 a 24 años;tasas de empleo;1984TI;32,44
mujeres;de 20 a 24 años;tasas de empleo;1983TIV;33,60
mujeres;de 20 a 24 años;tasas de empleo;1983TIII;33,71
mujeres;de 20 a 24 años;tasas de empleo;1983TII;33,84
mujeres;de 20 a 24 años;tasas de empleo;1983TI;34,65
mujeres;de 20 a 24 años;tasas de empleo;1982TIV;35,45
