Sexo;Distintos grupos de edad;Tipo de tasa;Periodo;Total
varones;de 25 a 54 años;tasas de empleo;2002TIV;85,55
varones;de 25 a 54 años;tasas de empleo;2002TIII;85,92
varones;de 25 a 54 años;tasas de empleo;2002TII;85,92
varones;de 25 a 54 años;tasas de empleo;2002TI;85,40
varones;de 25 a 54 años;tasas de empleo;2001TIV;85,86
varones;de 25 a 54 años;tasas de empleo;2001TIII;86,10
varones;de 25 a 54 años;tasas de empleo;2001TII;86,05
varones;de 25 a 54 años;tasas de empleo;2001TI;85,32
varones;de 25 a 54 años;tasas de empleo;2000TIV;85,76
varones;de 25 a 54 años;tasas de empleo;2000TIII;85,90
varones;de 25 a 54 años;tasas de empleo;2000TII;85,62
varones;de 25 a 54 años;tasas de empleo;2000TI;84,99
varones;de 25 a 54 años;tasas de empleo;1999TIV;84,77
varones;de 25 a 54 años;tasas de empleo;1999TIII;84,94
varones;de 25 a 54 años;tasas de empleo;1999TII;84,33
varones;de 25 a 54 años;tasas de empleo;1999TI;83,12
varones;de 25 a 54 años;tasas de empleo;1998TIV;82,97
varones;de 25 a 54 años;tasas de empleo;1998TIII;82,63
varones;de 25 a 54 años;tasas de empleo;1998TII;81,83
varones;de 25 a 54 años;tasas de empleo;1998TI;80,88
varones;de 25 a 54 años;tasas de empleo;1997TIV;80,56
varones;de 25 a 54 años;tasas de empleo;1997TIII;80,58
varones;de 25 a 54 años;tasas de empleo;1997TII;79,77
varones;de 25 a 54 años;tasas de empleo;1997TI;79,39
varones;de 25 a 54 años;tasas de empleo;1996TIV;79,38
varones;de 25 a 54 años;tasas de empleo;1996TIII;79,53
varones;de 25 a 54 años;tasas de empleo;1996TII;78,67
varones;de 25 a 54 años;tasas de empleo;1996TI;77,93
varones;de 55 y más años;tasas de actividad;2004TIV;27,69
varones;de 55 y más años;tasas de actividad;2004TIII;27,44
varones;de 55 y más años;tasas de actividad;2004TII;27,35
varones;de 55 y más años;tasas de actividad;2004TI;27,41
varones;de 55 y más años;tasas de actividad;2003TIV;27,51
varones;de 55 y más años;tasas de actividad;2003TIII;27,36
varones;de 55 y más años;tasas de actividad;2003TII;27,34
varones;de 55 y más años;tasas de actividad;2003TI;27,28
varones;de 55 y más años;tasas de actividad;2002TIV;27,17
varones;de 55 y más años;tasas de actividad;2002TIII;26,93
varones;de 55 y más años;tasas de actividad;2002TII;26,67
varones;de 55 y más años;tasas de actividad;2002TI;26,63
varones;de 55 y más años;tasas de actividad;2001TIV;26,62
varones;de 55 y más años;tasas de actividad;2001TIII;26,39
varones;de 55 y más años;tasas de actividad;2001TII;26,47
varones;de 55 y más años;tasas de actividad;2001TI;26,12
varones;de 55 y más años;tasas de actividad;2000TIV;26,39
varones;de 55 y más años;tasas de actividad;2000TIII;26,22
varones;de 55 y más años;tasas de actividad;2000TII;26,09
varones;de 55 y más años;tasas de actividad;2000TI;25,51
varones;de 55 y más años;tasas de actividad;1999TIV;25,43
varones;de 55 y más años;tasas de actividad;1999TIII;25,23
varones;de 55 y más años;tasas de actividad;1999TII;25,10
varones;de 55 y más años;tasas de actividad;1999TI;25,33
varones;de 55 y más años;tasas de actividad;1998TIV;25,44
varones;de 55 y más años;tasas de actividad;1998TIII;25,87
varones;de 55 y más años;tasas de actividad;1998TII;25,78
varones;de 55 y más años;tasas de actividad;1998TI;25,74
varones;de 55 y más años;tasas de actividad;1997TIV;25,97
varones;de 55 y más años;tasas de actividad;1997TIII;25,77
varones;de 55 y más años;tasas de actividad;1997TII;25,78
varones;de 55 y más años;tasas de actividad;1997TI;25,66
varones;de 55 y más años;tasas de actividad;1996TIV;26,01
varones;de 55 y más años;tasas de actividad;1996TIII;25,97
varones;de 55 y más años;tasas de actividad;1996TII;26,09
varones;de 55 y más años;tasas de actividad;1996TI;26,18
varones;de 55 y más años;tasas de paro;2004TIV;6,08
varones;de 55 y más años;tasas de paro;2004TIII;5,62
varones;de 55 y más años;tasas de paro;2004TII;5,74
varones;de 55 y más años;tasas de paro;2004TI;5,59
varones;de 55 y más años;tasas de paro;2003TIV;5,45
varones;de 55 y más años;tasas de paro;2003TIII;6,06
varones;de 55 y más años;tasas de paro;2003TII;5,35
varones;de 55 y más años;tasas de paro;2003TI;5,84
varones;de 55 y más años;tasas de paro;2002TIV;5,98
varones;de 55 y más años;tasas de paro;2002TIII;5,83
varones;de 55 y más años;tasas de paro;2002TII;5,49
varones;de 55 y más años;tasas de paro;2002TI;5,89
varones;de 55 y más años;tasas de paro;2001TIV;5,39
varones;de 55 y más años;tasas de paro;2001TIII;5,09
varones;de 55 y más años;tasas de paro;2001TII;5,34
varones;de 55 y más años;tasas de paro;2001TI;5,62
varones;de 55 y más años;tasas de paro;2000TIV;7,33
varones;de 55 y más años;tasas de paro;2000TIII;7,45
varones;de 55 y más años;tasas de paro;2000TII;8,73
varones;de 55 y más años;tasas de paro;2000TI;9,41
varones;de 55 y más años;tasas de paro;1999TIV;9,09
varones;de 55 y más años;tasas de paro;1999TIII;8,74
varones;de 55 y más años;tasas de paro;1999TII;8,54
varones;de 55 y más años;tasas de paro;1999TI;9,19
varones;de 55 y más años;tasas de paro;1998TIV;9,82
varones;de 55 y más años;tasas de paro;1998TIII;8,81
varones;de 55 y más años;tasas de paro;1998TII;9,12
varones;de 55 y más años;tasas de paro;1998TI;9,24
varones;de 55 y más años;tasas de paro;1997TIV;9,94
varones;de 55 y más años;tasas de paro;1997TIII;10,26
varones;de 55 y más años;tasas de paro;1997TII;10,33
varones;de 55 y más años;tasas de paro;1997TI;10,90
varones;de 55 y más años;tasas de paro;1996TIV;10,86
varones;de 55 y más años;tasas de paro;1996TIII;11,13
varones;de 55 y más años;tasas de paro;1996TII;10,65
varones;de 55 y más años;tasas de paro;1996TI;10,84
varones;de 55 y más años;tasas de empleo;2004TIV;26,01
varones;de 55 y más años;tasas de empleo;2004TIII;25,90
varones;de 55 y más años;tasas de empleo;2004TII;25,78
varones;de 55 y más años;tasas de empleo;2004TI;25,88
varones;de 55 y más años;tasas de empleo;2003TIV;26,01
varones;de 55 y más años;tasas de empleo;2003TIII;25,70
varones;de 55 y más años;tasas de empleo;2003TII;25,87
varones;de 55 y más años;tasas de empleo;2003TI;25,68
varones;de 55 y más años;tasas de empleo;2002TIV;25,55
varones;de 55 y más años;tasas de empleo;2002TIII;25,36
varones;de 55 y más años;tasas de empleo;2002TII;25,20
varones;de 55 y más años;tasas de empleo;2002TI;25,06
varones;de 55 y más años;tasas de empleo;2001TIV;25,18
varones;de 55 y más años;tasas de empleo;2001TIII;25,04
varones;de 55 y más años;tasas de empleo;2001TII;25,05
varones;de 55 y más años;tasas de empleo;2001TI;24,66
varones;de 55 y más años;tasas de empleo;2000TIV;24,46
varones;de 55 y más años;tasas de empleo;2000TIII;24,26
varones;de 55 y más años;tasas de empleo;2000TII;23,81
varones;de 55 y más años;tasas de empleo;2000TI;23,11
varones;de 55 y más años;tasas de empleo;1999TIV;23,12
varones;de 55 y más años;tasas de empleo;1999TIII;23,02
varones;de 55 y más años;tasas de empleo;1999TII;22,96
varones;de 55 y más años;tasas de empleo;1999TI;23,00
varones;de 55 y más años;tasas de empleo;1998TIV;22,94
varones;de 55 y más años;tasas de empleo;1998TIII;23,60
varones;de 55 y más años;tasas de empleo;1998TII;23,43
varones;de 55 y más años;tasas de empleo;1998TI;23,36
varones;de 55 y más años;tasas de empleo;1997TIV;23,38
varones;de 55 y más años;tasas de empleo;1997TIII;23,13
varones;de 55 y más años;tasas de empleo;1997TII;23,12
varones;de 55 y más años;tasas de empleo;1997TI;22,86
varones;de 55 y más años;tasas de empleo;1996TIV;23,18
varones;de 55 y más años;tasas de empleo;1996TIII;23,08
varones;de 55 y más años;tasas de empleo;1996TII;23,31
varones;de 55 y más años;tasas de empleo;1996TI;23,35
mujeres;total;tasas de actividad;2004TIV;45,79
mujeres;total;tasas de actividad;2004TIII;45,30
mujeres;total;tasas de actividad;2004TII;45,05
mujeres;total;tasas de actividad;2004TI;44,61
mujeres;total;tasas de actividad;2003TIV;44,47
mujeres;total;tasas de actividad;2003TIII;44,08
mujeres;total;tasas de actividad;2003TII;43,61
mujeres;total;tasas de actividad;2003TI;43,19
mujeres;total;tasas de actividad;2002TIV;42,72
mujeres;total;tasas de actividad;2002TIII;42,45
mujeres;total;tasas de actividad;2002TII;42,09
mujeres;total;tasas de actividad;2002TI;41,52
mujeres;total;tasas de actividad;2001TIV;40,96
mujeres;total;tasas de actividad;2001TIII;40,55
mujeres;total;tasas de actividad;2001TII;40,08
mujeres;total;tasas de actividad;2001TI;40,14
mujeres;total;tasas de actividad;2000TIV;41,76
mujeres;total;tasas de actividad;2000TIII;41,53
mujeres;total;tasas de actividad;2000TII;41,23
mujeres;total;tasas de actividad;2000TI;41,00
mujeres;total;tasas de actividad;1999TIV;40,73
mujeres;total;tasas de actividad;1999TIII;40,07
mujeres;total;tasas de actividad;1999TII;39,65
mujeres;total;tasas de actividad;1999TI;39,41
mujeres;total;tasas de actividad;1998TIV;39,50
mujeres;total;tasas de actividad;1998TIII;39,43
mujeres;total;tasas de actividad;1998TII;39,03
mujeres;total;tasas de actividad;1998TI;38,93
mujeres;total;tasas de actividad;1997TIV;39,19
mujeres;total;tasas de actividad;1997TIII;39,06
mujeres;total;tasas de actividad;1997TII;38,70
mujeres;total;tasas de actividad;1997TI;38,53
mujeres;total;tasas de actividad;1996TIV;38,54
mujeres;total;tasas de actividad;1996TIII;38,45
mujeres;total;tasas de actividad;1996TII;37,97
mujeres;total;tasas de actividad;1996TI;37,84
mujeres;total;tasas de paro;2004TIV;14,55
mujeres;total;tasas de paro;2004TIII;14,56
mujeres;total;tasas de paro;2004TII;15,23
mujeres;total;tasas de paro;2004TI;15,73
mujeres;total;tasas de paro;2003TIV;15,60
mujeres;total;tasas de paro;2003TIII;15,73
mujeres;total;tasas de paro;2003TII;15,86
mujeres;total;tasas de paro;2003TI;16,87
mujeres;total;tasas de paro;2002TIV;16,22
mujeres;total;tasas de paro;2002TIII;16,41
mujeres;total;tasas de paro;2002TII;16,29
mujeres;total;tasas de paro;2002TI;16,54
mujeres;total;tasas de paro;2001TIV;15,25
mujeres;total;tasas de paro;2001TIII;14,97
mujeres;total;tasas de paro;2001TII;15,04
mujeres;total;tasas de paro;2001TI;15,62
mujeres;total;tasas de paro;2000TIV;19,68
mujeres;total;tasas de paro;2000TIII;20,22
mujeres;total;tasas de paro;2000TII;20,27
mujeres;total;tasas de paro;2000TI;21,56
mujeres;total;tasas de paro;1999TIV;22,31
mujeres;total;tasas de paro;1999TIII;22,75
mujeres;total;tasas de paro;1999TII;22,70
mujeres;total;tasas de paro;1999TI;24,01
mujeres;total;tasas de paro;1998TIV;26,04
mujeres;total;tasas de paro;1998TIII;26,56
mujeres;total;tasas de paro;1998TII;26,65
mujeres;total;tasas de paro;1998TI;26,88
mujeres;total;tasas de paro;1997TIV;27,85
mujeres;total;tasas de paro;1997TIII;28,24
mujeres;total;tasas de paro;1997TII;28,03
mujeres;total;tasas de paro;1997TI;28,53
mujeres;total;tasas de paro;1996TIV;29,02
mujeres;total;tasas de paro;1996TIII;29,49
mujeres;total;tasas de paro;1996TII;29,58
mujeres;total;tasas de paro;1996TI;30,14
mujeres;total;tasas de empleo;2004TIV;39,13
mujeres;total;tasas de empleo;2004TIII;38,70
mujeres;total;tasas de empleo;2004TII;38,19
mujeres;total;tasas de empleo;2004TI;37,59
mujeres;total;tasas de empleo;2003TIV;37,54
mujeres;total;tasas de empleo;2003TIII;37,15
mujeres;total;tasas de empleo;2003TII;36,70
mujeres;total;tasas de empleo;2003TI;35,90
mujeres;total;tasas de empleo;2002TIV;35,79
mujeres;total;tasas de empleo;2002TIII;35,48
mujeres;total;tasas de empleo;2002TII;35,23
mujeres;total;tasas de empleo;2002TI;34,65
mujeres;total;tasas de empleo;2001TIV;34,71
mujeres;total;tasas de empleo;2001TIII;34,48
mujeres;total;tasas de empleo;2001TII;34,06
mujeres;total;tasas de empleo;2001TI;33,88
mujeres;total;tasas de empleo;2000TIV;33,55
mujeres;total;tasas de empleo;2000TIII;33,14
mujeres;total;tasas de empleo;2000TII;32,87
mujeres;total;tasas de empleo;2000TI;32,16
mujeres;total;tasas de empleo;1999TIV;31,64
mujeres;total;tasas de empleo;1999TIII;30,95
mujeres;total;tasas de empleo;1999TII;30,65
mujeres;total;tasas de empleo;1999TI;29,95
mujeres;total;tasas de empleo;1998TIV;29,21
mujeres;total;tasas de empleo;1998TIII;28,95
mujeres;total;tasas de empleo;1998TII;28,63
mujeres;total;tasas de empleo;1998TI;28,46
mujeres;total;tasas de empleo;1997TIV;28,28
mujeres;total;tasas de empleo;1997TIII;28,03
mujeres;total;tasas de empleo;1997TII;27,86
mujeres;total;tasas de empleo;1997TI;27,54
mujeres;total;tasas de empleo;1996TIV;27,36
mujeres;total;tasas de empleo;1996TIII;27,11
mujeres;total;tasas de empleo;1996TII;26,74
mujeres;total;tasas de empleo;1996TI;26,44
mujeres;menores de 25 años;tasas de actividad;2004TIV;43,05
mujeres;menores de 25 años;tasas de actividad;2004TIII;44,97
mujeres;menores de 25 años;tasas de actividad;2004TII;43,33
mujeres;menores de 25 años;tasas de actividad;2004TI;42,32
mujeres;menores de 25 años;tasas de actividad;2003TIV;42,58
mujeres;menores de 25 años;tasas de actividad;2003TIII;44,34
mujeres;menores de 25 años;tasas de actividad;2003TII;42,36
mujeres;menores de 25 años;tasas de actividad;2003TI;41,57
mujeres;menores de 25 años;tasas de actividad;2002TIV;41,97
mujeres;menores de 25 años;tasas de actividad;2002TIII;43,22
mujeres;menores de 25 años;tasas de actividad;2002TII;41,50
mujeres;menores de 25 años;tasas de actividad;2002TI;41,08
mujeres;menores de 25 años;tasas de actividad;2001TIV;41,44
mujeres;menores de 25 años;tasas de actividad;2001TIII;42,32
mujeres;menores de 25 años;tasas de actividad;2001TII;40,51
mujeres;menores de 25 años;tasas de actividad;2001TI;40,11
mujeres;menores de 25 años;tasas de actividad;2000TIV;43,04
mujeres;menores de 25 años;tasas de actividad;2000TIII;44,16
mujeres;menores de 25 años;tasas de actividad;2000TII;42,93
mujeres;menores de 25 años;tasas de actividad;2000TI;42,86
mujeres;menores de 25 años;tasas de actividad;1999TIV;43,57
mujeres;menores de 25 años;tasas de actividad;1999TIII;43,40
mujeres;menores de 25 años;tasas de actividad;1999TII;41,08
mujeres;menores de 25 años;tasas de actividad;1999TI;41,35
mujeres;menores de 25 años;tasas de actividad;1998TIV;41,76
mujeres;menores de 25 años;tasas de actividad;1998TIII;42,25
mujeres;menores de 25 años;tasas de actividad;1998TII;40,62
mujeres;menores de 25 años;tasas de actividad;1998TI;40,50
mujeres;menores de 25 años;tasas de actividad;1997TIV;41,87
mujeres;menores de 25 años;tasas de actividad;1997TIII;42,49
mujeres;menores de 25 años;tasas de actividad;1997TII;40,62
mujeres;menores de 25 años;tasas de actividad;1997TI;41,15
mujeres;menores de 25 años;tasas de actividad;1996TIV;41,85
mujeres;menores de 25 años;tasas de actividad;1996TIII;42,85
mujeres;menores de 25 años;tasas de actividad;1996TII;40,84
mujeres;menores de 25 años;tasas de actividad;1996TI;41,74
mujeres;menores de 25 años;tasas de paro;2004TIV;26,19
mujeres;menores de 25 años;tasas de paro;2004TIII;25,96
mujeres;menores de 25 años;tasas de paro;2004TII;26,41
mujeres;menores de 25 años;tasas de paro;2004TI;27,06
mujeres;menores de 25 años;tasas de paro;2003TIV;27,37
mujeres;menores de 25 años;tasas de paro;2003TIII;26,43
mujeres;menores de 25 años;tasas de paro;2003TII;26,41
mujeres;menores de 25 años;tasas de paro;2003TI;27,80
mujeres;menores de 25 años;tasas de paro;2002TIV;27,39
mujeres;menores de 25 años;tasas de paro;2002TIII;26,68
mujeres;menores de 25 años;tasas de paro;2002TII;27,95
mujeres;menores de 25 años;tasas de paro;2002TI;27,05
mujeres;menores de 25 años;tasas de paro;2001TIV;27,24
mujeres;menores de 25 años;tasas de paro;2001TIII;26,62
mujeres;menores de 25 años;tasas de paro;2001TII;26,34
mujeres;menores de 25 años;tasas de paro;2001TI;27,43
mujeres;menores de 25 años;tasas de paro;2000TIV;32,54
mujeres;menores de 25 años;tasas de paro;2000TIII;31,74
mujeres;menores de 25 años;tasas de paro;2000TII;31,98
mujeres;menores de 25 años;tasas de paro;2000TI;34,88
mujeres;menores de 25 años;tasas de paro;1999TIV;35,61
mujeres;menores de 25 años;tasas de paro;1999TIII;36,08
mujeres;menores de 25 años;tasas de paro;1999TII;36,64
mujeres;menores de 25 años;tasas de paro;1999TI;38,82
mujeres;menores de 25 años;tasas de paro;1998TIV;42,17
mujeres;menores de 25 años;tasas de paro;1998TIII;42,05
mujeres;menores de 25 años;tasas de paro;1998TII;43,06
mujeres;menores de 25 años;tasas de paro;1998TI;44,19
mujeres;menores de 25 años;tasas de paro;1997TIV;45,28
mujeres;menores de 25 años;tasas de paro;1997TIII;45,26
mujeres;menores de 25 años;tasas de paro;1997TII;45,74
mujeres;menores de 25 años;tasas de paro;1997TI;46,71
mujeres;menores de 25 años;tasas de paro;1996TIV;47,83
mujeres;menores de 25 años;tasas de paro;1996TIII;48,79
mujeres;menores de 25 años;tasas de paro;1996TII;48,26
mujeres;menores de 25 años;tasas de paro;1996TI;49,93
mujeres;menores de 25 años;tasas de empleo;2004TIV;31,77
mujeres;menores de 25 años;tasas de empleo;2004TIII;33,30
mujeres;menores de 25 años;tasas de empleo;2004TII;31,89
mujeres;menores de 25 años;tasas de empleo;2004TI;30,87
mujeres;menores de 25 años;tasas de empleo;2003TIV;30,93
mujeres;menores de 25 años;tasas de empleo;2003TIII;32,62
mujeres;menores de 25 años;tasas de empleo;2003TII;31,18
mujeres;menores de 25 años;tasas de empleo;2003TI;30,01
mujeres;menores de 25 años;tasas de empleo;2002TIV;30,47
mujeres;menores de 25 años;tasas de empleo;2002TIII;31,69
mujeres;menores de 25 años;tasas de empleo;2002TII;29,90
mujeres;menores de 25 años;tasas de empleo;2002TI;29,97
mujeres;menores de 25 años;tasas de empleo;2001TIV;30,16
mujeres;menores de 25 años;tasas de empleo;2001TIII;31,06
mujeres;menores de 25 años;tasas de empleo;2001TII;29,84
mujeres;menores de 25 años;tasas de empleo;2001TI;29,11
mujeres;menores de 25 años;tasas de empleo;2000TIV;29,03
mujeres;menores de 25 años;tasas de empleo;2000TIII;30,14
mujeres;menores de 25 años;tasas de empleo;2000TII;29,20
mujeres;menores de 25 años;tasas de empleo;2000TI;27,91
mujeres;menores de 25 años;tasas de empleo;1999TIV;28,05
mujeres;menores de 25 años;tasas de empleo;1999TIII;27,74
mujeres;menores de 25 años;tasas de empleo;1999TII;26,03
mujeres;menores de 25 años;tasas de empleo;1999TI;25,30
mujeres;menores de 25 años;tasas de empleo;1998TIV;24,15
mujeres;menores de 25 años;tasas de empleo;1998TIII;24,48
mujeres;menores de 25 años;tasas de empleo;1998TII;23,13
mujeres;menores de 25 años;tasas de empleo;1998TI;22,60
mujeres;menores de 25 años;tasas de empleo;1997TIV;22,91
mujeres;menores de 25 años;tasas de empleo;1997TIII;23,26
mujeres;menores de 25 años;tasas de empleo;1997TII;22,04
mujeres;menores de 25 años;tasas de empleo;1997TI;21,93
mujeres;menores de 25 años;tasas de empleo;1996TIV;21,83
mujeres;menores de 25 años;tasas de empleo;1996TIII;21,95
mujeres;menores de 25 años;tasas de empleo;1996TII;21,13
mujeres;menores de 25 años;tasas de empleo;1996TI;20,90
mujeres;de 25 y más años;tasas de actividad;2004TIV;46,20
mujeres;de 25 y más años;tasas de actividad;2004TIII;45,34
mujeres;de 25 y más años;tasas de actividad;2004TII;45,31
mujeres;de 25 y más años;tasas de actividad;2004TI;44,95
mujeres;de 25 y más años;tasas de actividad;2003TIV;44,76
mujeres;de 25 y más años;tasas de actividad;2003TIII;44,04
mujeres;de 25 y más años;tasas de actividad;2003TII;43,81
mujeres;de 25 y más años;tasas de actividad;2003TI;43,44
mujeres;de 25 y más años;tasas de actividad;2002TIV;42,85
mujeres;de 25 y más años;tasas de actividad;2002TIII;42,32
mujeres;de 25 y más años;tasas de actividad;2002TII;42,19
mujeres;de 25 y más años;tasas de actividad;2002TI;41,60
mujeres;de 25 y más años;tasas de actividad;2001TIV;40,88
mujeres;de 25 y más años;tasas de actividad;2001TIII;40,25
mujeres;de 25 y más años;tasas de actividad;2001TII;40,01
mujeres;de 25 y más años;tasas de actividad;2001TI;40,15
mujeres;de 25 y más años;tasas de actividad;2000TIV;41,54
mujeres;de 25 y más años;tasas de actividad;2000TIII;41,07
mujeres;de 25 y más años;tasas de actividad;2000TII;40,92
mujeres;de 25 y más años;tasas de actividad;2000TI;40,66
mujeres;de 25 y más años;tasas de actividad;1999TIV;40,20
mujeres;de 25 y más años;tasas de actividad;1999TIII;39,45
mujeres;de 25 y más años;tasas de actividad;1999TII;39,38
mujeres;de 25 y más años;tasas de actividad;1999TI;39,04
mujeres;de 25 y más años;tasas de actividad;1998TIV;39,07
mujeres;de 25 y más años;tasas de actividad;1998TIII;38,88
mujeres;de 25 y más años;tasas de actividad;1998TII;38,72
mujeres;de 25 y más años;tasas de actividad;1998TI;38,62
mujeres;de 25 y más años;tasas de actividad;1997TIV;38,66
mujeres;de 25 y más años;tasas de actividad;1997TIII;38,37
mujeres;de 25 y más años;tasas de actividad;1997TII;38,32
mujeres;de 25 y más años;tasas de actividad;1997TI;38,00
mujeres;de 25 y más años;tasas de actividad;1996TIV;37,87
mujeres;de 25 y más años;tasas de actividad;1996TIII;37,54
mujeres;de 25 y más años;tasas de actividad;1996TII;37,38
mujeres;de 25 y más años;tasas de actividad;1996TI;37,03
mujeres;de 25 y más años;tasas de paro;2004TIV;12,95
mujeres;de 25 y más años;tasas de paro;2004TIII;12,87
mujeres;de 25 y más años;tasas de paro;2004TII;13,62
mujeres;de 25 y más años;tasas de paro;2004TI;14,11
mujeres;de 25 y más años;tasas de paro;2003TIV;13,87
mujeres;de 25 y más años;tasas de paro;2003TIII;14,05
mujeres;de 25 y más años;tasas de paro;2003TII;14,25
mujeres;de 25 y más años;tasas de paro;2003TI;15,20
mujeres;de 25 y más años;tasas de paro;2002TIV;14,46
mujeres;de 25 y más años;tasas de paro;2002TIII;14,71
mujeres;de 25 y más años;tasas de paro;2002TII;14,41
mujeres;de 25 y más años;tasas de paro;2002TI;14,82
mujeres;de 25 y más años;tasas de paro;2001TIV;13,21
mujeres;de 25 y más años;tasas de paro;2001TIII;12,89
mujeres;de 25 y más años;tasas de paro;2001TII;13,07
mujeres;de 25 y más años;tasas de paro;2001TI;13,56
mujeres;de 25 y más años;tasas de paro;2000TIV;17,33
mujeres;de 25 y más años;tasas de paro;2000TIII;18,01
mujeres;de 25 y más años;tasas de paro;2000TII;18,06
mujeres;de 25 y más años;tasas de paro;2000TI;19,01
mujeres;de 25 y más años;tasas de paro;1999TIV;19,66
mujeres;de 25 y más años;tasas de paro;1999TIII;20,03
mujeres;de 25 y más años;tasas de paro;1999TII;19,97
mujeres;de 25 y más años;tasas de paro;1999TI;21,04
mujeres;de 25 y más años;tasas de paro;1998TIV;22,75
mujeres;de 25 y más años;tasas de paro;1998TIII;23,32
mujeres;de 25 y más años;tasas de paro;1998TII;23,30
mujeres;de 25 y más años;tasas de paro;1998TI;23,32
mujeres;de 25 y más años;tasas de paro;1997TIV;24,11
mujeres;de 25 y más años;tasas de paro;1997TIII;24,47
mujeres;de 25 y más años;tasas de paro;1997TII;24,25
mujeres;de 25 y más años;tasas de paro;1997TI;24,54
mujeres;de 25 y más años;tasas de paro;1996TIV;24,78
mujeres;de 25 y más años;tasas de paro;1996TIII;24,97
mujeres;de 25 y más años;tasas de paro;1996TII;25,35
mujeres;de 25 y más años;tasas de paro;1996TI;25,49
mujeres;de 25 y más años;tasas de empleo;2004TIV;40,21
mujeres;de 25 y más años;tasas de empleo;2004TIII;39,51
mujeres;de 25 y más años;tasas de empleo;2004TII;39,14
mujeres;de 25 y más años;tasas de empleo;2004TI;38,61
mujeres;de 25 y más años;tasas de empleo;2003TIV;38,55
mujeres;de 25 y más años;tasas de empleo;2003TIII;37,85
mujeres;de 25 y más años;tasas de empleo;2003TII;37,57
mujeres;de 25 y más años;tasas de empleo;2003TI;36,84
mujeres;de 25 y más años;tasas de empleo;2002TIV;36,65
mujeres;de 25 y más años;tasas de empleo;2002TIII;36,10
mujeres;de 25 y más años;tasas de empleo;2002TII;36,11
mujeres;de 25 y más años;tasas de empleo;2002TI;35,43
mujeres;de 25 y más años;tasas de empleo;2001TIV;35,48
mujeres;de 25 y más años;tasas de empleo;2001TIII;35,06
mujeres;de 25 y más años;tasas de empleo;2001TII;34,78
mujeres;de 25 y más años;tasas de empleo;2001TI;34,70
mujeres;de 25 y más años;tasas de empleo;2000TIV;34,34
mujeres;de 25 y más años;tasas de empleo;2000TIII;33,67
mujeres;de 25 y más años;tasas de empleo;2000TII;33,53
mujeres;de 25 y más años;tasas de empleo;2000TI;32,93
mujeres;de 25 y más años;tasas de empleo;1999TIV;32,30
mujeres;de 25 y más años;tasas de empleo;1999TIII;31,55
mujeres;de 25 y más años;tasas de empleo;1999TII;31,51
mujeres;de 25 y más años;tasas de empleo;1999TI;30,83
mujeres;de 25 y más años;tasas de empleo;1998TIV;30,18
mujeres;de 25 y más años;tasas de empleo;1998TIII;29,82
mujeres;de 25 y más años;tasas de empleo;1998TII;29,70
mujeres;de 25 y más años;tasas de empleo;1998TI;29,61
mujeres;de 25 y más años;tasas de empleo;1997TIV;29,34
mujeres;de 25 y más años;tasas de empleo;1997TIII;28,98
mujeres;de 25 y más años;tasas de empleo;1997TII;29,03
mujeres;de 25 y más años;tasas de empleo;1997TI;28,67
mujeres;de 25 y más años;tasas de empleo;1996TIV;28,48
mujeres;de 25 y más años;tasas de empleo;1996TIII;28,17
mujeres;de 25 y más años;tasas de empleo;1996TII;27,90
mujeres;de 25 y más años;tasas de empleo;1996TI;27,59
mujeres;de 16 a 19 años;tasas de actividad;2004TIV;19,43
mujeres;de 16 a 19 años;tasas de actividad;2004TIII;20,51
mujeres;de 16 a 19 años;tasas de actividad;2004TII;19,17
mujeres;de 16 a 19 años;tasas de actividad;2004TI;19,00
mujeres;de 16 a 19 años;tasas de actividad;2003TIV;19,14
mujeres;de 16 a 19 años;tasas de actividad;2003TIII;21,03
mujeres;de 16 a 19 años;tasas de actividad;2003TII;19,20
mujeres;de 16 a 19 años;tasas de actividad;2003TI;18,29
mujeres;de 16 a 19 años;tasas de actividad;2002TIV;18,18
mujeres;de 16 a 19 años;tasas de actividad;2002TIII;20,12
mujeres;de 16 a 19 años;tasas de actividad;2002TII;19,00
mujeres;de 16 a 19 años;tasas de actividad;2002TI;20,06
mujeres;de 16 a 19 años;tasas de actividad;2001TIV;20,40
mujeres;de 16 a 19 años;tasas de actividad;2001TIII;21,95
mujeres;de 16 a 19 años;tasas de actividad;2001TII;19,71
mujeres;de 16 a 19 años;tasas de actividad;2001TI;19,17
mujeres;de 16 a 19 años;tasas de actividad;2000TIV;20,83
mujeres;de 16 a 19 años;tasas de actividad;2000TIII;22,98
mujeres;de 16 a 19 años;tasas de actividad;2000TII;22,47
mujeres;de 16 a 19 años;tasas de actividad;2000TI;21,65
mujeres;de 16 a 19 años;tasas de actividad;1999TIV;22,69
mujeres;de 16 a 19 años;tasas de actividad;1999TIII;22,84
mujeres;de 16 a 19 años;tasas de actividad;1999TII;20,66
mujeres;de 16 a 19 años;tasas de actividad;1999TI;20,79
mujeres;de 16 a 19 años;tasas de actividad;1998TIV;20,25
mujeres;de 16 a 19 años;tasas de actividad;1998TIII;21,26
mujeres;de 16 a 19 años;tasas de actividad;1998TII;20,09
mujeres;de 16 a 19 años;tasas de actividad;1998TI;19,38
mujeres;de 16 a 19 años;tasas de actividad;1997TIV;20,67
